product_id,product_name,category,unit_price,customer_id,customer_name,order_id,quantity,stock_qty,order_date,store_id,store_name
SKU-53,Bike,Sports,93.09,CST-523,Williams-Gordon,OR-2045,139,356,2026-01-03,ST-04,Houston
SKU-63,Monitor,Electronics,43.69,CST-705,Contreras-Alexander,OR-3687,203,695,2026-02-02,ST-01,New York
SKU-94,Tea,Food,70.89,CST-266,Daniels-Alvarez,OR-0998,33,90,2026-02-28,ST-02,Los Angeles
SKU-94,Lamp,Home,86.32,CST-746,Dean-Smith,OR-7223,45,119,2026-02-28,ST-02,Los Angeles
SKU-41,Laptop,Electronics,38.04,CST-430,"Miller, Wright and Stout",OR-8323,197,626,2026-02-28,ST-04,Houston
SKU-36,Shoes,Clothing,104.3,CST-963,"Shepherd, White and Miller",OR-9443,254,580,2026-02-22,ST-04,Houston
SKU-47,Jeans,Clothing,113.91,CST-798,Walker-Davidson,OR-7919,50,265,2026-01-28,ST-01,New York
SKU-62,Monitor,Electronics,72.53,CST-171,Dennis-Mitchell,OR-9770,165,227,2026-01-05,ST-05,Miami
SKU-19,Pillow,Home,75.09,CST-651,Castaneda Group,OR-4127,208,330,2026-02-05,ST-07,Washington
SKU-72,Yoga Mat,Sports,71.44,CST-439,Allen Inc,OR-3163,82,437,2026-02-27,ST-05,Miami
SKU-25,Laptop,Electronics,104.28,CST-168,"Rodriguez, Cruz and Dean",OR-8428,370,493,2026-02-11,ST-06,Dallas
SKU-60,Desk,Home,52.1,CST-694,Miller-Ferrell,OR-4246,182,662,2026-01-07,ST-03,Chicago
SKU-48,Yoga Mat,Sports,50.81,CST-984,Huang Ltd,OR-1707,191,776,2026-01-30,ST-06,Dallas
SKU-04,Jeans,Clothing,31.02,CST-737,Orr and Sons,OR-9609,199,614,2026-02-06,ST-06,Dallas
SKU-08,Chair,Home,17.08,CST-382,Hill Ltd,OR-3282,66,938,2026-02-27,ST-05,Miami
SKU-65,Shoes,Clothing,77.54,CST-682,Thornton-Beard,OR-6989,162,323,2026-01-17,ST-05,Miami
SKU-95,Pillow,Home,100.31,CST-612,Sellers-Schneider,OR-5267,271,874,2026-02-18,ST-04,Houston
SKU-91,Jacket,Clothing,64.4,CST-117,Hurst LLC,OR-5818,179,244,2026-02-10,ST-04,Houston
SKU-74,Phone,Electronics,110.0,CST-972,"Martinez, Washington and Robinson",OR-0641,61,354,2026-02-09,ST-04,Houston
SKU-11,T-Shirt,Clothing,113.53,CST-165,"Davis, Dillon and Watson",OR-1624,67,126,2026-02-03,ST-04,Houston
SKU-14,Pillow,Home,75.67,CST-448,Williams Inc,OR-1457,109,152,2026-03-08,ST-05,Miami
SKU-72,Snacks,Food,53.82,CST-713,"Wilson, Lane and Lucero",OR-4371,170,896,2026-02-26,ST-03,Chicago
SKU-29,Tablet,Electronics,15.87,CST-039,"White, Randolph and Cowan",OR-2942,836,920,2026-01-04,ST-04,Houston
SKU-44,Phone,Electronics,25.53,CST-617,Vasquez Inc,OR-2209,679,804,2026-02-28,ST-07,Washington
SKU-28,Jeans,Clothing,47.26,CST-041,"Martinez, Holmes and Martin",OR-7551,642,697,2026-01-21,ST-02,Los Angeles
SKU-12,Snacks,Food,94.7,CST-032,"Nguyen, Johnston and Glenn",OR-8865,137,695,2026-02-14,ST-07,Washington
SKU-55,Lamp,Home,76.31,CST-014,Hunter-Mueller,OR-7537,565,847,2026-02-01,ST-03,Chicago
SKU-01,T-Shirt,Clothing,105.25,CST-620,Barnett and Sons,OR-2554,400,799,2026-02-01,ST-01,New York
SKU-03,Chair,Home,124.61,CST-174,Young Inc,OR-1311,417,651,2026-03-08,ST-02,Los Angeles
SKU-05,Gloves,Sports,120.74,CST-580,"Fowler, Durham and Moses",OR-8528,580,694,2026-01-18,ST-02,Los Angeles
SKU-12,T-Shirt,Clothing,89.12,CST-392,"Bolton, Johnson and Smith",OR-3672,91,295,2026-03-07,ST-02,Los Angeles
SKU-18,Phone,Electronics,21.59,CST-905,Powell Inc,OR-6580,403,956,2026-02-21,ST-01,New York
SKU-03,Laptop,Electronics,28.51,CST-004,Bates-Fischer,OR-9230,106,983,2026-01-12,ST-07,Washington
SKU-64,Tablet,Electronics,105.16,CST-052,Bishop PLC,OR-8225,434,906,2026-01-11,ST-01,New York
SKU-39,Coffee,Food,19.46,CST-979,Hunt-Frey,OR-3149,273,644,2026-03-05,ST-01,New York
SKU-44,Snacks,Food,43.85,CST-366,Smith-Mathis,OR-4737,121,143,2026-01-23,ST-04,Houston
SKU-46,Shoes,Clothing,102.18,CST-802,"Weber, Garrison and Williams",OR-5287,494,519,2026-01-06,ST-01,New York
SKU-06,Shoes,Clothing,109.06,CST-010,Jefferson-Vaughan,OR-8566,810,851,2026-02-24,ST-04,Houston
SKU-16,Phone,Electronics,29.34,CST-596,Sellers-Simpson,OR-7806,478,896,2026-01-16,ST-01,New York
SKU-82,Bike,Sports,39.39,CST-203,Lewis Inc,OR-1346,74,342,2026-02-24,ST-06,Dallas
SKU-28,Phone,Electronics,105.73,CST-963,"Conley, Nguyen and Herrera",OR-6853,245,418,2026-02-06,ST-03,Chicago
SKU-88,Jacket,Clothing,76.38,CST-305,"Potter, Myers and Pratt",OR-0350,112,177,2026-02-08,ST-02,Los Angeles
SKU-26,Monitor,Electronics,59.49,CST-020,Peterson LLC,OR-8679,65,116,2026-01-30,ST-04,Houston
SKU-57,Pillow,Home,23.44,CST-238,Reeves Ltd,OR-3592,20,186,2026-01-02,ST-04,Houston
SKU-96,Jeans,Clothing,44.2,CST-086,"Lawson, Lucas and Rodriguez",OR-1508,47,64,2026-01-12,ST-05,Miami
SKU-29,Bike,Sports,105.62,CST-630,"Johnson, Henderson and Martinez",OR-8849,453,499,2026-01-31,ST-04,Houston
SKU-57,Water,Food,28.29,CST-049,"Sims, Stuart and Jones",OR-6019,293,458,2026-01-14,ST-07,Washington
SKU-30,Lamp,Home,64.63,CST-488,Berry LLC,OR-9349,90,110,2026-02-15,ST-01,New York
SKU-44,Snacks,Food,47.06,CST-417,"Andrews, Hughes and Jacobs",OR-2465,550,550,2026-03-06,ST-07,Washington
SKU-89,Shoes,Clothing,92.27,CST-332,Simon Inc,OR-2724,70,403,2026-02-03,ST-06,Dallas
SKU-19,Phone,Electronics,115.82,CST-783,Rodriguez PLC,OR-1827,97,732,2026-01-11,ST-05,Miami
SKU-31,Snacks,Food,57.11,CST-461,Martinez-Wall,OR-5222,266,316,2026-01-19,ST-05,Miami
SKU-52,Yoga Mat,Sports,107.37,CST-714,Dean-Steele,OR-0617,307,317,2026-02-20,ST-05,Miami
SKU-15,Chair,Home,83.86,CST-586,"Rodriguez, Jones and Buck",OR-4604,134,344,2026-02-24,ST-04,Houston
SKU-70,Bike,Sports,61.23,CST-913,Clayton-Norris,OR-9236,130,316,2026-01-11,ST-01,New York
SKU-46,T-Shirt,Clothing,93.51,CST-239,Taylor-Novak,OR-9335,124,737,2026-03-02,ST-05,Miami
SKU-92,Dumbbells,Sports,113.12,CST-239,"Kemp, Howell and Gardner",OR-0754,7,29,2026-03-07,ST-07,Washington
SKU-81,Tea,Food,19.08,CST-835,Herring-Edwards,OR-3750,95,556,2026-01-29,ST-04,Houston
SKU-37,Jeans,Clothing,99.29,CST-227,"Hardin, Warner and Richard",OR-6927,9,485,2026-01-28,ST-01,New York
SKU-71,Yoga Mat,Sports,42.07,CST-379,James-Jackson,OR-2649,355,415,2026-02-21,ST-02,Los Angeles
SKU-52,Snacks,Food,65.53,CST-735,Kelly Ltd,OR-2144,42,70,2026-02-22,ST-07,Washington
SKU-91,Tablet,Electronics,53.89,CST-686,Garcia-Curtis,OR-9947,320,723,2026-01-04,ST-01,New York
SKU-03,Shoes,Clothing,31.7,CST-876,Miller-Harris,OR-5842,474,867,2026-01-11,ST-03,Chicago
SKU-66,Water,Food,56.62,CST-110,Dunlap LLC,OR-2798,153,419,2026-02-16,ST-05,Miami
SKU-33,Coffee,Food,114.57,CST-586,Edwards Ltd,OR-3925,155,750,2026-01-14,ST-04,Houston
SKU-81,Desk,Home,56.42,CST-842,"Wilson, Bryant and Green",OR-3898,240,367,2026-01-26,ST-03,Chicago
SKU-11,Yoga Mat,Sports,73.05,CST-084,"Barrett, Stewart and Kennedy",OR-8449,647,878,2026-02-15,ST-06,Dallas
SKU-49,Chair,Home,65.91,CST-798,Guerrero PLC,OR-5540,617,850,2026-02-18,ST-06,Dallas
SKU-78,Coffee,Food,119.98,CST-121,Gilbert-Smith,OR-6236,80,244,2026-01-29,ST-01,New York
SKU-14,Tablet,Electronics,67.46,CST-250,Cooper-Simmons,OR-7545,357,709,2026-02-14,ST-03,Chicago
SKU-94,Water,Food,17.19,CST-689,"Garcia, Chavez and Smith",OR-9247,299,395,2026-02-10,ST-03,Chicago
SKU-33,Jacket,Clothing,66.1,CST-669,Harrison Inc,OR-7074,552,909,2026-02-05,ST-05,Miami
SKU-58,Gloves,Sports,64.72,CST-544,Graham-Huff,OR-9988,254,277,2026-01-29,ST-01,New York
SKU-93,Phone,Electronics,102.36,CST-502,Robinson-Harvey,OR-6130,225,491,2026-01-31,ST-01,New York
SKU-94,Gloves,Sports,45.91,CST-520,Carey Ltd,OR-3574,398,479,2026-01-28,ST-02,Los Angeles
SKU-94,Water,Food,43.35,CST-137,Young Ltd,OR-5280,241,422,2026-03-06,ST-05,Miami
SKU-32,Jacket,Clothing,102.09,CST-234,"Mitchell, Mccall and Baker",OR-9273,23,75,2026-02-11,ST-01,New York
SKU-89,Gloves,Sports,57.96,CST-323,"Walter, Smith and Wise",OR-4793,17,208,2026-03-08,ST-02,Los Angeles
SKU-16,Gloves,Sports,87.16,CST-564,"Waters, Stevens and Zamora",OR-6095,554,568,2026-02-20,ST-06,Dallas
SKU-72,Water,Food,105.7,CST-587,"Kent, Johnson and Adams",OR-9524,320,527,2026-03-02,ST-05,Miami
SKU-09,Lamp,Home,111.73,CST-285,"Decker, Johnson and Barber",OR-3220,787,830,2026-02-14,ST-05,Miami
SKU-53,Tablet,Electronics,73.88,CST-222,"Johnson, Hendrix and Valentine",OR-3102,55,711,2026-02-02,ST-04,Houston
SKU-95,Chair,Home,18.03,CST-735,"Kerr, Carson and Smith",OR-5943,112,139,2026-01-05,ST-02,Los Angeles
SKU-25,Monitor,Electronics,72.53,CST-757,Johnson PLC,OR-5539,243,755,2026-01-05,ST-07,Washington
SKU-90,Tea,Food,85.29,CST-749,Torres-Blair,OR-3081,470,974,2026-01-19,ST-07,Washington
SKU-09,Gloves,Sports,81.52,CST-835,"Burns, Diaz and Huff",OR-2412,256,325,2026-02-08,ST-04,Houston
SKU-60,Tea,Food,86.24,CST-324,Whitney Inc,OR-4576,1,30,2026-02-12,ST-06,Dallas
SKU-33,Yoga Mat,Sports,45.56,CST-589,Woods PLC,OR-2424,556,697,2026-03-04,ST-07,Washington
SKU-40,Dumbbells,Sports,82.19,CST-417,"Griffith, Moreno and Greene",OR-6412,121,197,2026-02-05,ST-07,Washington
SKU-82,T-Shirt,Clothing,101.9,CST-363,Obrien Inc,OR-9799,677,797,2026-01-16,ST-02,Los Angeles
SKU-34,Chair,Home,15.52,CST-378,"Little, Jones and Smith",OR-8592,36,466,2026-02-06,ST-01,New York
SKU-17,Shoes,Clothing,105.21,CST-525,"Porter, Kelley and Gilbert",OR-7222,145,199,2026-01-31,ST-02,Los Angeles
SKU-44,Gloves,Sports,88.94,CST-240,"Mills, English and Cruz",OR-1972,105,246,2026-01-27,ST-05,Miami
SKU-55,Coffee,Food,62.69,CST-301,Davis and Sons,OR-4003,624,929,2026-02-15,ST-05,Miami
SKU-59,Dumbbells,Sports,99.65,CST-625,Hendricks-Dunn,OR-8541,48,226,2026-02-09,ST-03,Chicago
SKU-61,Lamp,Home,26.38,CST-972,"Barber, Bradley and Davis",OR-8221,18,75,2026-01-07,ST-01,New York
SKU-43,Chair,Home,97.91,CST-515,"Murillo, Smith and Goodwin",OR-3055,392,679,2026-01-26,ST-03,Chicago
SKU-87,Lamp,Home,57.45,CST-607,Duarte Inc,OR-3709,395,702,2026-01-28,ST-03,Chicago
SKU-74,Jeans,Clothing,24.86,CST-455,Mcguire Ltd,OR-0602,29,596,2026-01-24,ST-07,Washington
SKU-70,Bike,Sports,95.55,CST-908,Green Ltd,OR-7975,655,831,2026-02-06,ST-07,Washington
SKU-66,T-Shirt,Clothing,62.34,CST-600,"Foley, Robles and West",OR-3373,128,148,2026-02-18,ST-03,Chicago
SKU-35,Dumbbells,Sports,82.26,CST-774,"Rodriguez, Neal and Arroyo",OR-5385,146,174,2026-02-24,ST-04,Houston
SKU-69,Desk,Home,111.56,CST-549,Mccoy-Cross,OR-0677,59,454,2026-03-03,ST-06,Dallas
SKU-70,Lamp,Home,92.64,CST-416,Rhodes PLC,OR-7685,119,149,2026-01-29,ST-04,Houston
SKU-56,Jeans,Clothing,92.48,CST-560,Robertson-Lowery,OR-2949,411,667,2026-02-10,ST-07,Washington
SKU-44,Shoes,Clothing,106.85,CST-013,"Mercer, Curry and Thomas",OR-2684,68,199,2026-01-25,ST-04,Houston
SKU-75,Desk,Home,62.04,CST-551,Stevens-Clark,OR-4861,147,934,2026-01-23,ST-02,Los Angeles
SKU-97,Jeans,Clothing,71.59,CST-964,Anderson Ltd,OR-2151,646,758,2026-02-13,ST-06,Dallas
SKU-61,Monitor,Electronics,79.16,CST-871,"Park, King and Barry",OR-6539,404,456,2026-01-27,ST-03,Chicago
SKU-38,Chair,Home,109.58,CST-452,"Sims, Russo and Mckay",OR-4902,614,663,2026-01-21,ST-07,Washington
SKU-97,Water,Food,90.69,CST-542,"Sullivan, Brown and Harrington",OR-2728,313,441,2026-02-11,ST-06,Dallas
SKU-96,Laptop,Electronics,46.69,CST-527,Jennings-Anderson,OR-0081,30,664,2026-01-03,ST-06,Dallas
SKU-32,Dumbbells,Sports,42.5,CST-368,Stanley LLC,OR-4257,51,228,2026-01-11,ST-05,Miami
SKU-98,Jeans,Clothing,36.22,CST-520,"Herrera, Alvarado and Anderson",OR-2497,231,746,2026-01-12,ST-06,Dallas
SKU-77,Bike,Sports,38.87,CST-925,Fischer and Sons,OR-9799,456,870,2026-01-11,ST-06,Dallas
SKU-01,Monitor,Electronics,103.33,CST-406,"Sullivan, Chavez and Harding",OR-5736,282,882,2026-02-15,ST-03,Chicago
SKU-75,Jeans,Clothing,92.73,CST-325,"Raymond, Stephens and Durham",OR-1667,49,463,2026-02-05,ST-05,Miami
SKU-64,Jeans,Clothing,101.52,CST-777,Sanders PLC,OR-3696,371,452,2026-02-07,ST-01,New York
SKU-30,Jacket,Clothing,18.85,CST-467,Cowan-Singh,OR-8606,11,48,2026-01-04,ST-06,Dallas
SKU-44,Tea,Food,16.32,CST-833,Villanueva-Knight,OR-0439,50,90,2026-01-07,ST-05,Miami
SKU-98,Snacks,Food,99.75,CST-852,"Price, Patel and Schroeder",OR-8102,516,673,2026-02-16,ST-06,Dallas
SKU-24,Chair,Home,110.45,CST-856,"Atkins, Baxter and Warren",OR-9387,355,385,2026-01-04,ST-01,New York
SKU-24,Lamp,Home,30.75,CST-497,"Bolton, Moore and Meyers",OR-1920,318,439,2026-02-17,ST-07,Washington
SKU-12,Tablet,Electronics,100.87,CST-162,Anderson-Bernard,OR-5500,11,89,2026-02-28,ST-02,Los Angeles
SKU-59,Water,Food,73.74,CST-814,Rodriguez PLC,OR-7947,24,31,2026-03-07,ST-03,Chicago
SKU-82,Lamp,Home,109.14,CST-641,Oliver PLC,OR-8580,94,719,2026-01-26,ST-01,New York
SKU-49,Bike,Sports,44.27,CST-921,Davis-Pineda,OR-0846,54,749,2026-01-16,ST-03,Chicago
SKU-46,Chair,Home,32.93,CST-330,Thompson Ltd,OR-7413,416,763,2026-02-10,ST-01,New York
SKU-94,Pillow,Home,48.88,CST-918,"Brooks, Garcia and Wright",OR-3612,12,29,2026-02-28,ST-04,Houston
SKU-27,Chair,Home,102.54,CST-985,Robbins-Booker,OR-4682,390,618,2026-02-03,ST-05,Miami
SKU-10,Coffee,Food,16.16,CST-911,Miller-Williams,OR-8192,471,974,2026-02-20,ST-04,Houston
SKU-44,Lamp,Home,57.68,CST-592,Dean and Sons,OR-3962,440,810,2026-01-11,ST-07,Washington
SKU-68,Chair,Home,19.56,CST-166,Gay Ltd,OR-5230,272,318,2026-02-26,ST-03,Chicago
SKU-10,Shoes,Clothing,17.8,CST-031,Anderson-Smith,OR-5320,34,66,2026-01-03,ST-01,New York
SKU-22,Coffee,Food,74.8,CST-748,Friedman-Bates,OR-2466,146,644,2026-02-18,ST-07,Washington
SKU-32,Jeans,Clothing,114.02,CST-143,Phillips Ltd,OR-1851,56,296,2026-02-19,ST-02,Los Angeles
SKU-88,Bike,Sports,18.4,CST-546,Manning-Pugh,OR-1687,435,779,2026-01-12,ST-04,Houston
SKU-45,Coffee,Food,121.72,CST-456,Best Inc,OR-6780,142,144,2026-02-17,ST-03,Chicago
SKU-98,T-Shirt,Clothing,74.88,CST-515,Hernandez Ltd,OR-5913,187,510,2026-02-26,ST-05,Miami
SKU-37,Coffee,Food,105.75,CST-461,"Oneal, Patton and Lynn",OR-8264,3,16,2026-01-24,ST-01,New York
SKU-28,Dumbbells,Sports,73.61,CST-069,Harris Inc,OR-9602,67,90,2026-01-13,ST-02,Los Angeles
SKU-39,Gloves,Sports,75.57,CST-782,Bell Ltd,OR-0551,520,763,2026-02-21,ST-02,Los Angeles
SKU-98,Jacket,Clothing,25.66,CST-048,Barber Ltd,OR-2235,530,750,2026-02-04,ST-07,Washington
SKU-26,Snacks,Food,86.08,CST-970,Hamilton-Washington,OR-0883,76,216,2026-01-08,ST-02,Los Angeles
SKU-25,Phone,Electronics,69.56,CST-225,Brown-Singh,OR-3653,34,333,2026-01-27,ST-01,New York
SKU-11,Tablet,Electronics,36.83,CST-055,Carrillo-Pittman,OR-8839,191,281,2026-01-19,ST-07,Washington
SKU-20,Jacket,Clothing,38.88,CST-741,Gardner-Cruz,OR-0824,66,503,2026-01-09,ST-04,Houston
SKU-80,Bike,Sports,117.78,CST-217,Cook-Baker,OR-4115,498,544,2026-03-07,ST-06,Dallas
SKU-59,Lamp,Home,27.98,CST-248,Hoffman-Soto,OR-4454,746,774,2026-01-03,ST-03,Chicago
SKU-12,Pillow,Home,101.27,CST-812,"Gray, Gonzalez and Rios",OR-0920,769,996,2026-01-16,ST-03,Chicago
SKU-29,Tea,Food,112.97,CST-611,"Williams, Jenkins and Hernandez",OR-3888,227,243,2026-02-07,ST-01,New York
SKU-32,Lamp,Home,90.27,CST-909,"Hale, Cooper and Roberts",OR-3589,493,613,2026-03-04,ST-05,Miami
SKU-57,Water,Food,107.5,CST-324,Stewart Inc,OR-7863,17,490,2026-02-22,ST-01,New York
SKU-06,Shoes,Clothing,60.36,CST-027,Miller and Sons,OR-7892,64,468,2026-01-04,ST-05,Miami
SKU-87,Jeans,Clothing,25.63,CST-654,Sanchez Inc,OR-5486,24,27,2026-01-01,ST-04,Houston
SKU-75,Coffee,Food,63.78,CST-422,Cervantes-Kelley,OR-9237,12,463,2026-01-16,ST-01,New York
SKU-75,Lamp,Home,86.37,CST-496,Buchanan-Gutierrez,OR-5167,132,329,2026-02-24,ST-07,Washington
SKU-38,Monitor,Electronics,38.56,CST-178,"Zavala, Pena and Pearson",OR-0278,143,578,2026-01-07,ST-04,Houston
SKU-79,Pillow,Home,71.75,CST-884,Fernandez Group,OR-8799,71,223,2026-03-01,ST-04,Houston
SKU-34,Tablet,Electronics,70.65,CST-374,Mcdonald-Saunders,OR-9358,413,939,2026-01-02,ST-05,Miami
SKU-30,Coffee,Food,60.42,CST-048,Klein-Yang,OR-4481,212,847,2026-01-21,ST-07,Washington
SKU-66,Pillow,Home,114.39,CST-663,"Bell, Powers and Washington",OR-1529,104,143,2026-02-21,ST-04,Houston
SKU-56,Water,Food,108.92,CST-571,Clay-Saunders,OR-1429,212,222,2026-03-01,ST-02,Los Angeles
SKU-75,Monitor,Electronics,24.89,CST-044,Woodard-Garcia,OR-7185,648,920,2026-01-14,ST-06,Dallas
SKU-92,Bike,Sports,21.72,CST-318,Smith-Bailey,OR-6450,137,354,2026-01-11,ST-05,Miami
SKU-76,Gloves,Sports,72.05,CST-937,"Anthony, Moore and Brandt",OR-3877,124,514,2026-01-22,ST-02,Los Angeles
SKU-32,Jacket,Clothing,41.02,CST-408,Harvey Group,OR-4719,649,797,2026-02-27,ST-01,New York
SKU-72,Shoes,Clothing,122.97,CST-181,Jones Group,OR-6581,645,778,2026-01-06,ST-06,Dallas
SKU-42,T-Shirt,Clothing,82.9,CST-617,"Smith, Hopkins and Charles",OR-8935,1,306,2026-01-01,ST-05,Miami
SKU-75,Shoes,Clothing,54.49,CST-812,"Smith, Curry and Vaughan",OR-3731,317,352,2026-01-25,ST-04,Houston
SKU-54,Coffee,Food,50.84,CST-931,Hamilton-Scott,OR-1434,431,599,2026-01-18,ST-06,Dallas
SKU-49,T-Shirt,Clothing,45.98,CST-770,"Henderson, Holt and Harris",OR-8369,105,453,2026-01-23,ST-07,Washington
SKU-62,Jeans,Clothing,42.38,CST-393,Sanchez Inc,OR-9963,176,184,2026-01-24,ST-05,Miami
SKU-78,Water,Food,42.49,CST-937,"Thomas, Stokes and Oneal",OR-1896,27,46,2026-03-08,ST-05,Miami
SKU-62,Coffee,Food,40.81,CST-457,Arnold Group,OR-8328,63,340,2026-01-18,ST-06,Dallas
SKU-30,Shoes,Clothing,68.26,CST-536,"Garcia, Archer and Whitehead",OR-8703,75,710,2026-02-22,ST-01,New York
SKU-32,Tea,Food,44.77,CST-720,Hernandez-Cole,OR-6377,360,543,2026-02-07,ST-07,Washington
SKU-80,Tea,Food,34.76,CST-300,Anderson Inc,OR-6984,720,899,2026-02-04,ST-01,New York
SKU-95,T-Shirt,Clothing,52.57,CST-899,Ruiz-Moore,OR-5804,621,809,2026-01-15,ST-07,Washington
SKU-40,Laptop,Electronics,102.81,CST-739,Pena-Bishop,OR-6658,69,968,2026-01-01,ST-05,Miami
SKU-17,Shoes,Clothing,25.71,CST-099,Stout Inc,OR-2422,297,749,2026-01-07,ST-02,Los Angeles
SKU-90,Laptop,Electronics,40.92,CST-201,"Mitchell, Taylor and Vasquez",OR-9309,96,126,2026-02-21,ST-04,Houston
SKU-17,Yoga Mat,Sports,33.05,CST-265,Coleman-Miller,OR-4754,29,35,2026-01-11,ST-06,Dallas
SKU-32,Coffee,Food,78.03,CST-443,Flores Inc,OR-0588,293,397,2026-02-15,ST-05,Miami
SKU-46,Bike,Sports,17.31,CST-120,"Elliott, Joseph and Hurley",OR-5656,308,458,2026-02-09,ST-06,Dallas
SKU-68,Jeans,Clothing,107.05,CST-493,"Cruz, Smith and Green",OR-6785,95,761,2026-02-10,ST-05,Miami
SKU-09,Tablet,Electronics,29.88,CST-308,Poole LLC,OR-7568,363,487,2026-01-25,ST-05,Miami
SKU-43,T-Shirt,Clothing,89.46,CST-594,Holt-Mcgee,OR-3045,615,659,2026-03-03,ST-03,Chicago
SKU-75,Tablet,Electronics,92.67,CST-999,James-Thornton,OR-9464,355,781,2026-02-14,ST-03,Chicago
SKU-70,Jeans,Clothing,89.39,CST-716,"Wells, Cook and Larson",OR-2281,161,552,2026-02-20,ST-01,New York
SKU-77,Coffee,Food,41.43,CST-584,"Mitchell, Ellison and Salazar",OR-7027,54,113,2026-02-10,ST-06,Dallas
SKU-48,Tablet,Electronics,44.76,CST-270,"Dillon, Santos and Butler",OR-2121,144,162,2026-03-03,ST-02,Los Angeles
SKU-43,Pillow,Home,48.42,CST-372,Roberson-House,OR-9013,107,991,2026-01-31,ST-04,Houston
SKU-74,Yoga Mat,Sports,42.39,CST-477,"Hughes, Woodard and Lee",OR-7189,551,553,2026-02-09,ST-07,Washington
SKU-22,Snacks,Food,43.0,CST-666,Johnson Group,OR-6539,627,668,2026-02-20,ST-05,Miami
SKU-29,Desk,Home,50.74,CST-676,Vargas-Anderson,OR-1694,39,158,2026-01-16,ST-07,Washington
SKU-44,Phone,Electronics,92.44,CST-250,Bell-Jackson,OR-4282,443,962,2026-01-01,ST-02,Los Angeles
SKU-19,Lamp,Home,78.14,CST-325,Bowen-Rocha,OR-7182,20,21,2026-01-27,ST-01,New York
SKU-15,Lamp,Home,53.3,CST-566,Lara Group,OR-2036,326,887,2026-01-01,ST-07,Washington
SKU-12,Snacks,Food,59.33,CST-465,Snow-Morgan,OR-9795,388,666,2026-02-19,ST-05,Miami
SKU-70,Water,Food,91.31,CST-665,"Williams, Robinson and Middleton",OR-0072,601,626,2026-01-12,ST-05,Miami
SKU-14,Snacks,Food,18.84,CST-014,"Watkins, Owens and Daniels",OR-8884,38,116,2026-02-14,ST-05,Miami
SKU-94,Water,Food,42.2,CST-253,"Garcia, Vargas and David",OR-6412,86,98,2026-02-06,ST-03,Chicago
SKU-21,Desk,Home,61.68,CST-965,Pitts and Sons,OR-7972,842,993,2026-03-10,ST-07,Washington
SKU-74,Jeans,Clothing,69.88,CST-785,Williams-Harris,OR-9588,676,766,2026-01-01,ST-07,Washington
SKU-71,Pillow,Home,50.65,CST-539,Fox PLC,OR-9227,113,316,2026-01-13,ST-02,Los Angeles
SKU-45,Monitor,Electronics,94.56,CST-457,Lewis-Ewing,OR-8284,97,227,2026-02-11,ST-04,Houston
SKU-13,Bike,Sports,82.42,CST-905,Barnes-Castillo,OR-9579,45,268,2026-01-11,ST-01,New York
SKU-32,Lamp,Home,118.14,CST-616,Wong-Howell,OR-6445,225,488,2026-02-26,ST-04,Houston
SKU-96,Tea,Food,33.04,CST-088,"Barnett, Santos and Cannon",OR-5575,339,942,2026-02-06,ST-07,Washington
SKU-14,Shoes,Clothing,54.44,CST-536,Bryant-Herrera,OR-9507,331,365,2026-01-29,ST-05,Miami
SKU-27,Snacks,Food,124.98,CST-989,"Mills, Kelley and Lewis",OR-2307,317,381,2026-01-08,ST-03,Chicago
SKU-50,T-Shirt,Clothing,41.14,CST-924,"Shelton, Parker and Reed",OR-8450,128,457,2026-01-13,ST-04,Houston
SKU-43,T-Shirt,Clothing,71.27,CST-196,"Henry, Johnson and Novak",OR-2346,85,653,2026-03-08,ST-04,Houston
SKU-55,Dumbbells,Sports,116.78,CST-586,"Griffin, Stokes and Robertson",OR-6343,22,216,2026-01-23,ST-04,Houston
SKU-40,Jacket,Clothing,16.63,CST-140,Wheeler-Gray,OR-7748,19,28,2026-02-13,ST-04,Houston
SKU-53,Tea,Food,74.39,CST-363,"Bradley, Graham and Shepherd",OR-5588,928,944,2026-02-05,ST-07,Washington
SKU-07,Phone,Electronics,97.38,CST-172,Lane-Flynn,OR-5912,119,490,2026-03-08,ST-01,New York
SKU-61,Dumbbells,Sports,94.02,CST-687,Martin-Richmond,OR-1383,200,284,2026-02-23,ST-01,New York
SKU-60,Gloves,Sports,112.87,CST-641,"Hess, Hull and Richardson",OR-4749,517,751,2026-01-15,ST-01,New York
SKU-43,Jeans,Clothing,97.07,CST-950,Blair PLC,OR-0761,185,258,2026-02-26,ST-06,Dallas
SKU-25,Coffee,Food,85.87,CST-232,Walton and Sons,OR-8482,162,166,2026-02-07,ST-02,Los Angeles
SKU-66,Dumbbells,Sports,59.92,CST-668,Merritt-Castillo,OR-0169,699,959,2026-01-02,ST-02,Los Angeles
SKU-08,Pillow,Home,52.32,CST-160,Williams-Barton,OR-6261,244,381,2026-02-01,ST-05,Miami
SKU-87,Gloves,Sports,65.73,CST-426,Wilkerson Inc,OR-1736,113,147,2026-02-16,ST-05,Miami
SKU-27,Laptop,Electronics,55.46,CST-181,Schmidt LLC,OR-6045,178,713,2026-03-08,ST-06,Dallas
SKU-09,Coffee,Food,112.47,CST-548,"White, Moreno and Andrews",OR-6096,14,301,2026-02-13,ST-04,Houston
